InstrumentID,ActionDate,TradingDate,BeginTime,EndTime,OpenPrice,HighestPrice,LowestPrice,ClosePrice,AveragePrice,Volume,Position,PositionDiff,
zn2307,20230510,20230512,21:58:00,21:59:00,20735,20755,20735,20735,20742.4,245,72470,-58
zn2307,20230510,20230512,22:17:00,22:18:00,20750,20750,20735,20735,20741.1,60,72770,-9
zn2307,20230510,20230512,22:18:00,22:19:00,20735,20735,20725,20725,20727.5,141,72779,9
zn2307,20230517,20230518,21:54:00,21:55:00,20830,20830,20830,20830,0,0,88748,0
